TR:mock:CellLine,TR:TYMP,TR:TERT,TR:FGFR1,TR:TRIM33,TR:TP53BP1,TR:KLF4,TR:AKR1B1,TR:JUN,TR:EPAS1,TR:CTNNB1,DA:PKM,DA:CEBPB,DA:ZEB1,DA:SOD1,DA:NKX3-1,DA:GSR,DA:HESX1,DA:DDIT3,DA:ETV5,DA:HEY2,DA:HEY1,DA:PSAT1,DA:CEBPD,DA:DEC1,DV:PKM,DV:CEBPB,DV:ZEB1,DV:SOD1,DV:NKX3-1,DV:GSR,DV:HESX1,DV:DDIT3,DV:ETV5,DV:HEY2,DV:HEY1,DV:PSAT1,DV:CEBPD,DV:DEC1
1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999474736280606,0.0,0.0,0.999584180482146,0.0,0.9945120344597916,0.0,0.0,0.0,0.0,0.0,0.9966843020000568,0.936548965138893,0.0
1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994143334013152,0.7951672353008666,0.0,0.999286301002619,0.0,0.9932989867291052,0.0,0.9734895107734576,0.5,0.9546042580002791,0.9697076556232638,0.9946503799351296,0.9832507137913892,0.0
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990498219408324,0.0,0.0,0.9990368845889837,0.5,0.9745487773040163,0.0,0.9832507137913892,0.9546042580002791,0.0,0.9422841232473912,0.9902066222601984,0.9470706478808204,0.0
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988010941247468,0.0,0.0,0.9986454918899476,0.0,0.9697076556232638,0.0,0.9827982477891336,0.8743340836219977,0.0,0.0,0.0,0.909665529398267,0.0
1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9948243435248334,0.0,0.0,0.9956985805094338,0.0,0.909665529398267,0.0,0.0,0.0,0.7951672353008666,0.0,0.7048327646991335,0.9470706478808204,0.0
1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9964632598727629,0.9422841232473912,0.0,0.995284384229317,0.7048327646991335,0.5,0.0,0.0,0.9710826421944466,0.0,0.0,0.9546042580002791,0.9681954974876472,0.0
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989597725395502,0.0,0.0,0.9989080289056128,0.9903549838917164,0.9895645450473826,0.0,0.0,0.0,0.0,0.0,0.9941055409258466,0.0,0.0
1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99950108178524,0.0,0.0,0.9994280147339952,0.0,0.996045890770868,0.0,0.7048327646991335,0.0,0.0,0.0,0.9941596154838044,0.0,0.0
1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998050169211452,0.0,0.0,0.9996645839233612,0.0,0.9974329987011614,0.0,0.9864569418318746,0.9295534250454456,0.8440417392452615,0.0,0.9990540574979976,0.0,0.0
1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988425107802552,0.0,0.0,0.9966669426410676,0.0,0.9576213907301072,0.0,0.9422841232473912,0.7951672353008666,0.0,0.0,0.5,0.9208331516788688,0.0
1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998809611509072,0.8440417392452615,0.0,0.9996725207221115,0.909665529398267,0.0,0.0,0.9840878201759484,0.0,0.0,0.0,0.998143970936879,0.0,0.0
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988188886049452,0.0,0.0,0.9987293035390652,0.0,0.7048327646991335,0.0,0.0,0.7951672353008666,0.0,0.0,0.9910341171655292,0.0,0.0
1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997367164036096,0.98585522199937,0.0,0.9998616645453396,0.9907742723749112,0.0,0.0,0.9933687838752314,0.9697076556232638,0.9823206636533937,0.0,0.99945448190527,0.9938788446753491,0.0
1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992847269842496,0.936548965138893,0.0,0.9968169276635882,0.0,0.9864569418318746,0.0,0.5,0.0,0.0,0.0,0.909665529398267,0.0,0.0
1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997280564999378,0.0,0.0,0.9996964140562182,0.0,0.9840878201759484,0.0,0.5,0.0,0.0,0.0,0.9818158106487032,0.987009563023251,0.0
1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99625522100158,0.0,0.0,0.9974535344916212,0.0,0.5,0.0,0.8743340836219977,0.8743340836219977,0.7048327646991335,0.0,0.9295534250454456,0.7951672353008666,0.0
1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978565071829664,0.0,0.0,0.9979660779350726,0.0,0.9470706478808204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995370038835448,0.0,0.0,0.99949151786183,0.0,0.9602629513889184,0.0,0.9877588209421516,0.0,0.0,0.0,0.9922367290779616,0.9787871951889292,0.0
1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981965493784812,0.7048327646991335,0.0,0.999304240962947,0.0,0.0,0.9710826421944466,0.994907150466662,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999921627505952,0.0,0.0,0.9998931128666244,0.0,0.9989546482755344,0.0,0.9745487773040163,0.0,0.0,0.0,0.9975885730013327,0.0,0.0
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996541989626528,0.9922367290779616,0.0,0.9997018174586356,0.0,0.9902066222601984,0.0,0.0,0.0,0.9836799920623798,0.0,0.9986927743786008,0.9602629513889184,0.0
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997999937947152,0.7951672353008666,0.0,0.999763074155945,0.9422841232473912,0.9970527072958224,0.0,0.8948630865774932,0.9295534250454456,0.9295534250454456,0.0,0.9990175628595696,0.5,0.0
1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998139082858126,0.0,0.0,0.9997998051096282,0.0,0.0,0.0,0.0,0.0,0.9665245832868518,0.0,0.9936970398904674,0.0,0.0
1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998037547003076,0.9787871951889292,0.0,0.999772798092313,0.0,0.996070298230595,0.0,0.978056288767978,0.909665529398267,0.0,0.0,0.9992412163636424,0.9938194196991036,0.0
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998888776809388,0.0,0.0,0.9998015524464628,0.975526687091491,0.5,0.7951672353008666,0.9723383008666762,0.991512239323,0.0,0.0,0.9977182184722792,0.9832507137913892,0.0
1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997845618449864,0.0,0.0,0.9995263246615412,0.0,0.9851975571792264,0.0,0.8440417392452615,0.0,0.0,0.0,0.9890248844484466,0.0,0.0
1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997281726158505,0.7048327646991335,0.0,0.9997163013679922,0.978056288767978,0.0,0.9861626192581294,0.9832507137913892,0.0,0.0,0.0,0.998505590133722,0.9764322622593172,0.0
1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993608237364928,0.0,0.0,0.9994614047204066,0.0,0.9734895107734576,0.0,0.0,0.0,0.7951672353008666,0.0,0.9989878867472068,0.0,0.0
1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996799297542848,0.9807143934563513,0.0,0.999343691188833,0.0,0.9967353118372144,0.0,0.9745487773040163,0.9295534250454456,0.0,0.0,0.9995519917893912,0.975526687091491,0.0
1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996792847765688,0.0,0.0,0.9996339162149532,0.0,0.9794709970445046,0.9807143934563513,0.0,0.0,0.0,0.0,0.9995452716685008,0.0,0.0
1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99966046948693,0.9208331516788688,0.0,0.99932916803294,0.0,0.9787871951889292,0.0,0.993227704703609,0.0,0.0,0.0,0.997797172208898,0.8440417392452615,0.0
1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9992580192492916,0.9208331516788688,0.0,0.9991689041635676,0.0,0.9900536254420992,0.0,0.978056288767978,0.0,0.0,0.0,0.999125522840706,0.7951672353008666,0.0
1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998940732501675,0.988426370266556,0.0,0.999702375069665,0.0,0.9764322622593172,0.0,0.0,0.0,0.0,0.0,0.999431081677484,0.9764322622593172,0.0
1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9992623180910332,0.7951672353008666,0.0,0.999363380439839,0.0,0.988832377719398,0.0,0.9764322622593172,0.9665245832868518,0.0,0.0,0.9992421196766412,0.0,0.0
1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99853650884846,0.0,0.0,0.997804768106481,0.0,0.9787871951889292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997636020263252,0.985533859193568,0.0,0.9986625654710296,0.0,0.9772732390123644,0.0,0.9848452496488564,0.0,0.0,0.0,0.9967847759617712,0.997939749029512,0.0
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997855777203456,0.9723383008666762,0.0,0.999685619891053,0.0,0.9902066222601984,0.0,0.9807143934563513,0.7951672353008666,0.0,0.9646685542237308,0.9998337807420624,0.5,0.0
1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9992283400477748,0.7048327646991335,0.0,0.9986927743786008,0.8743340836219977,0.9681954974876472,0.0,0.8440417392452615,0.936548965138893,0.0,0.0,0.9989228102118172,0.0,0.0
1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9989682022448286,0.9546042580002791,0.0,0.9970389991549066,0.9295534250454456,0.5,0.0,0.0,0.7048327646991335,0.0,0.7048327646991335,0.9946949580298936,0.7048327646991335,0.0
1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993333826809514,0.7048327646991335,0.0,0.9994361208096686,0.5,0.985533859193568,0.0,0.9697076556232638,0.8948630865774932,0.9511254960556051,0.0,0.9996053194725324,0.8440417392452615,0.0
1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9995814466267984,0.0,0.0,0.9991931312655448,0.0,0.936548965138893,0.0,0.0,0.9933687838752314,0.0,0.0,0.9903549838917164,0.9295534250454456,0.0
1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997059493177396,0.0,0.0,0.9996155678170376,0.0,0.9961649875203988,0.0,0.9823206636533937,0.0,0.0,0.0,0.9994127125537132,0.0,0.0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998690890883418,0.0,0.0,0.9997222426998376,0.0,0.0,0.0,0.9764322622593172,0.0,0.0,0.0,0.9996224082457206,0.0,0.0
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99970472183362,0.9801121043528216,0.5,0.999646910866839,0.0,0.9946949580298936,0.0,0.988426370266556,0.8948630865774932,0.0,0.0,0.999503416814937,0.9208331516788688,0.0
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996509760369606,0.8440417392452615,0.0,0.9994464177287748,0.0,0.9934371420594814,0.0,0.8440417392452615,0.0,0.0,0.0,0.9990637951272884,0.5,0.0
1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9924215511869706,0.5,0.0,0.9818158106487032,0.0,0.978056288767978,0.0,0.0,0.0,0.0,0.0,0.0,0.8743340836219977,0.0
1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998439274921272,0.9710826421944466,0.5,0.9996018638590554,0.0,0.99723210538719,0.0,0.9973693547565876,0.5,0.0,0.0,0.995065061854312,0.0,0.0
1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9992773898990212,0.9208331516788688,0.0,0.9986008379179304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954850418521218,0.936548965138893,0.0
1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999909054318852,0.9929267380448502,0.0,0.9997275910425704,0.0,0.996045890770868,0.0,0.0,0.0,0.0,0.5,0.9988254261070146,0.9925107011335056,0.0
1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999765431192499,0.9801121043528216,0.0,0.9995612545337174,0.9844757663633736,0.9890248844484466,0.0,0.0,0.9602629513889184,0.0,0.0,0.9988752312544874,0.9734895107734576,0.0
1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996235247201916,0.9208331516788688,0.0,0.9989715359959014,0.0,0.909665529398267,0.0,0.9665245832868518,0.0,0.0,0.0,0.9681954974876472,0.9646685542237308,0.0
1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998322477581996,0.0,0.0,0.9996132322636436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997426759346416,0.0,0.0
1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997947711959014,0.0,0.0,0.9997211477303316,0.0,0.0,0.0,0.9926828535826268,0.0,0.0,0.0,0.9996132322636436,0.0,0.0
1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998511179231148,0.909665529398267,0.0,0.9996290094986584,0.8743340836219977,0.996997098816732,0.0,0.988426370266556,0.9511254960556051,0.0,0.0,0.999450716467307,0.7048327646991335,0.0
1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9992707680481918,0.9665245832868518,0.0,0.9991020883635848,0.0,0.0,0.0,0.9576213907301072,0.9872693017980544,0.0,0.0,0.9992838925715852,0.0,0.0
1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9995863419865022,0.0,0.0,0.9993284604048076,0.5,0.9877588209421516,0.0,0.0,0.0,0.0,0.0,0.9665245832868518,0.8743340836219977,0.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996187906010312,0.9602629513889184,0.0,0.9993305788246792,0.0,0.9879897312593258,0.0,0.0,0.9208331516788688,0.0,0.0,0.9985629374919688,0.5,0.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997536301313522,0.7951672353008666,0.0,0.999723208812064,0.0,0.9625948815174468,0.0,0.9861626192581294,0.9208331516788688,0.0,0.0,0.999766034640314,0.7048327646991335,0.0
1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997945725233072,0.0,0.0,0.9998688463610712,0.5,0.9470706478808204,0.0,0.998416371991927,0.0,0.0,0.0,0.9993646511367192,0.0,0.0
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999825679146644,0.9602629513889184,0.0,0.999693785606892,0.0,0.9942127069499784,0.0,0.9844757663633736,0.9646685542237308,0.9646685542237308,0.0,0.9998030260668156,0.9576213907301072,0.0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998693577337512,0.909665529398267,0.0,0.9998208723253892,0.0,0.9848452496488564,0.7048327646991335,0.9827982477891336,0.0,0.0,0.0,0.9998594037628056,0.9422841232473912,0.0
1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997477734789788,0.9646685542237308,0.0,0.9994595758748336,0.0,0.0,0.0,0.9925977781090763,0.9772732390123644,0.7048327646991335,0.0,0.9940504557159496,0.0,0.0
1,0,0,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998300988104476,0.9807143934563513,0.0,0.9995657437424093,0.0,0.9944157592586552,0.988426370266556,0.997877941951559,0.5,0.0,0.0,0.998636790579566,0.9646685542237308,0.0
1,0,0,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9999504228820902,0.9723383008666762,0.0,0.999886134901524,0.0,0.9978492657081862,0.0,0.9936970398904674,0.0,0.0,0.0,0.999640530940311,0.9898957727866764,0.0
1,0,1,1,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9992996484977488,0.8743340836219977,0.0,0.9986426038216978,0.9734895107734576,0.9723383008666762,0.0,0.9723383008666762,0.9827982477891336,0.0,0.0,0.9979853871922334,0.9422841232473912,0.0
1,0,0,0,1,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997837568791156,0.9787871951889292,0.0,0.9996125260537088,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9990484016468936,0.9710826421944466,0.0
1,0,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997974483770646,0.9697076556232638,0.0,0.999546567190374,0.0,0.9875188587324952,0.9208331516788688,0.9295534250454456,0.9764322622593172,0.0,0.9546042580002791,0.99949474631849,0.9882120923303974,0.0
1,0,0,1,1,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998048974096118,0.9879897312593258,0.0,0.9995666305826884,0.0,0.9921408959050638,0.0,0.9900536254420992,0.0,0.0,0.0,0.9991817231082548,0.0,0.0
1,0,1,0,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9983507296680576,0.7951672353008666,0.0,0.9953532228722546,0.0,0.9422841232473912,0.0,0.7048327646991335,0.7951672353008666,0.0,0.0,0.9917326755234588,0.0,0.0
1,0,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9999052367121666,0.9916239074103248,0.0,0.9998405660508244,0.7048327646991335,0.9937588296381497,0.0,0.9939371378509364,0.9952491943685178,0.0,0.9875188587324952,0.9995030291623348,0.5,0.0
1,0,0,0,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998843980814656,0.978056288767978,0.0,0.9996435499967296,0.0,0.9948660808729916,0.0,0.9974535344916212,0.9697076556232638,0.0,0.0,0.9994902965281524,0.9422841232473912,0.0
1,0,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9994975377741316,0.9957559310585664,0.0,0.9994577345669486,0.0,0.9625948815174468,0.0,0.5,0.0,0.0,0.0,0.9939943312541036,0.975526687091491,0.0
1,0,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997723105346128,0.9836799920623798,0.0,0.9996786371941982,0.0,0.9879897312593258,0.8948630865774932,0.9946503799351296,0.9511254960556051,0.0,0.0,0.9997491647992816,0.8440417392452615,0.0
1,0,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998578656481828,0.9576213907301072,0.0,0.9995064963993432,0.0,0.7951672353008666,0.0,0.9818158106487032,0.0,0.0,0.0,0.9995162464666898,0.9422841232473912,0.0
1,0,1,1,1,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9996968477503582,0.5,0.0,0.9996300873325272,0.9602629513889184,0.9665245832868518,0.0,0.9710826421944466,0.0,0.9625948815174468,0.0,0.9995166137813042,0.0,0.0
1,0,1,1,1,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9996553223009408,0.0,0.0,0.9988166932356568,0.978056288767978,0.98585522199937,0.0,0.9511254960556051,0.0,0.0,0.0,0.9981600635844132,0.0,0.0
1,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998340839828112,0.5,0.0,0.9995973310009678,0.0,0.9625948815174468,0.0,0.9983718199889456,0.909665529398267,0.0,0.0,0.9966669426410676,0.9665245832868518,0.0
1,0,1,0,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998694113305768,0.8743340836219977,0.0,0.9997833152662412,0.0,0.0,0.0,0.995284384229317,0.0,0.0,0.0,0.9994478580982282,0.975526687091491,0.0
1,0,0,0,1,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9990205857383012,0.909665529398267,0.0,0.9981600635844132,0.9422841232473912,0.9208331516788688,0.0,0.9787871951889292,0.0,0.0,0.0,0.998041176112854,0.9422841232473912,0.0
1,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998648939382832,0.9546042580002791,0.0,0.9997388762359862,0.0,0.0,0.0,0.0,0.9470706478808204,0.0,0.0,0.9996553223009408,0.0,0.0
1,1,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.99991783430965,0.9898957727866764,0.0,0.9998241867560942,0.9950265092126608,0.9948660808729916,0.0,0.9972559662508196,0.0,0.0,0.5,0.9996185621952148,0.988832377719398,0.0
1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9996760205000464,0.0,0.0,0.9992483831445432,0.5,0.8948630865774932,0.8440417392452615,0.9861626192581294,0.7048327646991335,0.0,0.0,0.9994116269952804,0.8948630865774932,0.0
1,0,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9994223052653118,0.9886329979036907,0.0,0.9992348323728244,0.0,0.9942127069499784,0.0,0.9861626192581294,0.7951672353008666,0.0,0.0,0.9989614694818234,0.988832377719398,0.0
1,0,0,0,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.999823846221328,0.9844757663633736,0.0,0.999594509753964,0.5,0.9925107011335056,0.0,0.9990733343191436,0.0,0.0,0.0,0.9997922937194852,0.9840878201759484,0.0
1,0,0,0,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997446370885584,0.9295534250454456,0.0,0.9994623145092972,0.0,0.9935697159376916,0.0,0.0,0.0,0.9625948815174468,0.0,0.9993284604048076,0.9848452496488564,0.0
1,0,0,1,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9999091840559132,0.9920426672725512,0.0,0.9997513204140674,0.0,0.9977895235626596,0.0,0.9931548899066752,0.0,0.0,0.0,0.9968639673747683,0.9983421397571476,0.0
1,0,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.999880402073102,0.9836799920623798,0.0,0.999802169126204,0.0,0.997804768106481,0.9602629513889184,0.9208331516788688,0.0,0.0,0.9723383008666762,0.9992130785560798,0.909665529398267,0.0
